,Tournament Name,Tournament Date,Tournament Country,Discipline,Number of Sets Played,Retired,Match Duration (min),Team One Nationalities,Team Two Nationalities,Player 1 Name,Player 1 Seed,Player 2 Name,Player 2 Seed,Points Set 1 Player 1,Points Set 1 Player 2,Points Set 2 Player 1,Points Set 2 Player 2,Points Set 3 Player 1,Points Set 3 Player 2,Total Points Player 1,Total Points Player 2,Sets Won Player 1,Sets Won Player 2,Total Game Points Player 1,Total Game Points Player 2,Most Consecutive Points Player 1,Most Consecutive Points Player 2,Player 1 Head to Head Analysis,Player 2 Head to Head Analysis,Match Winner
535,Kapal_Api_Indonesia_Open,2024-06-05,Indonesia,WS,2,0,34,Thailand,India,Ratchanok Intanon,,Aakarshi Kashyap,,21,18,21,6,0,0,42,24,2,0,2,0,9,5,2,0,1
536,Kapal_Api_Indonesia_Open,2024-06-05,Indonesia,WS,2,0,32,China,Myanmar,Gao Fang Jie,,Thet Htar Thuzar,,21,14,21,8,0,0,42,22,2,0,2,0,9,5,2,0,1
537,Kapal_Api_Indonesia_Open,2024-06-06,Indonesia,WS,2,0,32,Spain,Chinesetaipei,Carolina Marin,,Wen Chi Hsu,,21,12,21,7,0,0,42,19,2,0,2,0,8,3,3,0,1
538,Kapal_Api_Indonesia_Open,2024-06-06,Indonesia,WS,2,0,34,Indonesia,Thailand,Gregoria Mariska Tunjung,,Supanida Katethong,,21,13,21,15,0,0,42,28,2,0,4,0,7,4,6,2,1
539,Kapal_Api_Indonesia_Open,2024-06-06,Indonesia,WS,2,0,47,China,Indonesia,Wang Zhi Yi,,Ester Nurumi Tri Wardoyo,,21,13,21,13,0,0,42,26,2,0,3,0,7,4,3,0,1
540,Kapal_Api_Indonesia_Open,2024-06-06,Indonesia,WS,2,0,34,China,Japan,Chen Yu Fei,,Aya Ohori,,21,10,21,11,0,0,42,21,2,0,3,0,8,3,12,0,1
541,Kapal_Api_Indonesia_Open,2024-06-06,Indonesia,WS,2,0,33,Korea,Thailand,An Se Young,,Pornpicha Choeikeewong,,21,13,21,6,0,0,42,19,2,0,2,0,8,3,1,0,1
542,Kapal_Api_Indonesia_Open,2024-06-06,Indonesia,WS,3,0,66,China,China,Han Yue,,Gao Fang Jie,,21,17,18,21,21,12,60,50,2,1,3,1,5,4,2,1,1
543,Kapal_Api_Indonesia_Open,2024-06-06,Indonesia,WS,3,0,66,Chinesetaipei,Thailand,Sung Shuo Yun,,Ratchanok Intanon,,20,22,21,14,21,17,62,53,2,1,2,2,6,5,2,0,1
544,Kapal_Api_Indonesia_Open,2024-06-06,Indonesia,WS,2,0,34,China,Scotland,He Bing Jiao,,Kirsty Gilmour,,21,17,21,9,0,0,42,26,2,0,3,0,8,3,5,2,1
545,Kapal_Api_Indonesia_Open,2024-06-07,Indonesia,WS,2,0,27,Spain,China,Carolina Marin,,Han Yue,,21,8,21,6,0,0,42,14,2,0,3,0,8,3,4,1,1
546,Kapal_Api_Indonesia_Open,2024-06-07,Indonesia,WS,2,0,45,China,Indonesia,Wang Zhi Yi,,Gregoria Mariska Tunjung,,21,8,21,18,0,0,42,26,2,0,2,0,8,4,3,3,1
547,Kapal_Api_Indonesia_Open,2024-06-07,Indonesia,WS,2,0,38,China,Chinesetaipei,Chen Yu Fei,,Sung Shuo Yun,,21,15,21,7,0,0,42,22,2,0,6,0,9,4,2,0,1
548,Kapal_Api_Indonesia_Open,2024-06-07,Indonesia,WS,2,0,49,Korea,China,An Se Young,,He Bing Jiao,,21,17,21,14,0,0,42,31,2,0,2,0,6,6,8,5,1
549,Kapal_Api_Indonesia_Open,2024-06-08,Indonesia,WS,2,0,57,Korea,China,An Se Young,,Wang Zhi Yi,,23,21,21,13,0,0,44,34,2,0,3,1,4,4,8,2,1
550,Kapal_Api_Indonesia_Open,2024-06-08,Indonesia,WS,3,0,74,China,Spain,Chen Yu Fei,,Carolina Marin,,21,11,17,21,21,13,59,45,2,1,4,1,6,5,7,6,1
551,Kapal_Api_Indonesia_Open,2024-06-09,Indonesia,WS,3,0,82,China,Korea,Chen Yu Fei,,An Se Young,,21,14,14,21,21,18,56,53,2,1,2,2,6,6,13,7,1
